Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
0,0,,0,East,,0-3-0-0 Aana,N/A Sq. Feet,3 years ago,17000000,Bhaktapur,Balkot,13 Feet,
4,4,3.0,1,West,,3 aana Aana,0 Aana,1 month ago,24000000,Lalitpur,Imadol,0 Feet,
4,4,2.5,1,South,,0-3-0-0 Aana,1950 Sq. Feet,8 months ago,25500000,Lalitpur,Imadol,13 Feet,Paved
3,4,3.0,1,South,,0-2-3-0 Aana,N/A Aana,1 week ago,25000000,Lalitpur,Tikathali,13 Feet,Paved
5,6,3.0,4,South,,0-3-3-0 Aana,1283.607 Sq. Feet,1 week ago,35000000,Lalitpur,Imadol,13 Feet,Gravelled
5,3,2.5,1,South,2080.0,0-9-2-0.3 Aana,"4,782.29 Sq. Feet",2 months ago,83500000,Lalitpur,Sunakothi,20 Feet,Blacktopped
0,0,,0,East,,0-4-0-0 Aana,N/A Sq. Feet,2 years ago,11500000,Bhaktapur,Sudal,10 Feet,
4,4,2.5,1,South,2080.0,0-2-3-0 Aana,N/A Sq. Feet,2 months ago,23700000,Lalitpur,Imadol,13 Feet,Concrete
5,4,,3,East,,9.2 aana Aana,N/A Aana,2 months ago,80000000,Lalitpur,Gwarko,13 Feet,
0,0,,0,West,,0-5-0-0 Aana,N/A Sq. Feet,2 years ago,28000000,Bhaktapur,Lokanthali,12 Feet,
0,0,,0,West,,0-3-2-0 Aana,N/A Sq. Feet,2 years ago,7500000,Bhaktapur,Bhaktapur,20 Feet,
2,1,,1,South,,3 Aana,1430 Sq. Feet,1 month ago,15000000,Lalitpur,Imadol,13 Feet,
0,3,,1,East,,5 Aana,N/A Aana,2 months ago,31000000,Lalitpur,Bhaisepati,13 Feet,Blacktopped
3,3,2.0,2,West,2080.0,0-3-0-0 Aana,000 Aana,3 months ago,26500000,Lalitpur,Tikathali,13 Feet,Paved
5,4,,4,North,,0-8-0-1 Aana,2759.782 Sq. Feet,2 weeks ago,33500000,Lalitpur,Imadol,13 Feet,Paved
5,4,,1,North,,0-3-0-0 Aana,2400 Aana,2 months ago,32500000,Lalitpur,Imadol,20 Feet,
